userName,review,at,score,app_name,sentiment_label,sentiment_score
randhy ilmiawan,hilang 13 ribu top up saldo 30 rbu malah 13 rbunya ilang terpotong padahal maunya beli paket data malah ke ptong,2025-08-16 18:49:32,1,BRImo,negative,0.979982852935791
agil badar,ok,2025-08-16 18:45:52,5,BRImo,negative,0.998392641544342
Maharga Rafif Akbar,sangat baik dan bagus,2025-08-16 18:45:49,5,BRImo,positive,0.9922512173652649
N Er,jos,2025-08-16 18:37:34,5,BRImo,negative,0.9160420894622803
Arnold Arnold,memudahkan saya dalam bertransaksi uang dengan baik dan mudah.,2025-08-16 18:21:58,5,BRImo,positive,0.9918879866600037
Doni Anggara,apilkasi sangat bagus saya sangat puas,2025-08-16 18:07:04,5,BRImo,positive,0.999082088470459
Rizky Abdul Rohman,brimo terbaik🙏,2025-08-16 17:56:43,5,BRImo,positive,0.9990342855453491
Novri Adi,👍👍👍,2025-08-16 17:54:51,5,BRImo,positive,0.999038815498352
Aryanto Maksum,sering gangguan,2025-08-16 17:47:51,5,BRImo,negative,0.5852810144424438
Wences Demena,ok,2025-08-16 17:28:38,5,BRImo,negative,0.998392641544342
Dimas Pratama,terimakasih,2025-08-16 17:25:03,5,BRImo,positive,0.9948596954345703
Rahman Ramah01,sngat membantu,2025-08-16 17:22:28,5,BRImo,positive,0.9964545965194702
Riko setyawan,sangat mudah di gunakan terima kasih BRI,2025-08-16 17:14:32,5,BRImo,positive,0.9947339296340942
Abiyu Aji,Biaya admin naik,2025-08-16 17:08:39,1,BRImo,negative,0.8280616998672485
Ranggadan haikal,bagus,2025-08-16 17:06:44,5,BRImo,positive,0.9980973601341248
Kiano Hasan,sangat bagus,2025-08-16 16:59:28,5,BRImo,positive,0.9943695664405823
Hartomo Tomo,ko aplikasi d updet Mlah hilang...,2025-08-16 16:53:12,5,BRImo,negative,0.9973500967025757
Rhojay Alfirdaus,nyesel pake bri...,2025-08-16 16:50:25,1,BRImo,negative,0.797174870967865
Diki Saputra,untuk selebihnya terasa lebih mudah untuk aktivitas digital sih,2025-08-16 16:45:30,5,BRImo,positive,0.9942119717597961
Ria Ria,banyak potongan saldo dari notifikasi SMS parahhh,2025-08-16 16:08:19,1,BRImo,negative,0.9991833567619324
jun naidi,sangat bagus,2025-08-16 16:06:58,5,BRImo,positive,0.9943695664405823
John TV,cepat akurat,2025-08-16 16:04:05,5,BRImo,positive,0.9989301562309265
Nur Azizah,aplikasi nya GK bisa dibuka tiba² keluar² sendiri,2025-08-16 16:02:23,2,BRImo,neutral,0.9978887438774109
Ridwan Rid,sungguh layanan yg memuaskan..tdk perlu repot memenuhi segala kebutuhan,2025-08-16 15:59:13,5,BRImo,positive,0.9988992214202881
Anto Campleng,transaksi jadi lebih mudah,2025-08-16 15:58:08,5,BRImo,positive,0.9888473749160767
Nabila Ayu RahmaDini,knp ya aplikasinya ga bisa dibuka,2025-08-16 15:55:31,4,BRImo,neutral,0.9711707830429077
Ely Saputra,Alhamdulillah brimo bagus bgt smga bisa amanah dan bisa buka bisnis pke QR brimo nantinya aamiin,2025-08-16 15:51:19,5,BRImo,positive,0.9893758296966553
Memedd Sagita,bagus cepat mantaplah,2025-08-16 15:41:47,5,BRImo,positive,0.9987088441848755
Sayid Ibnu rahman,"Aman,cepat,dan sgt membantu",2025-08-16 15:38:53,5,BRImo,positive,0.9868016242980957
Muhammad fathan,mantap,2025-08-16 15:38:20,5,BRImo,positive,0.9991832375526428
M.Ramadhan Madan,terbaik,2025-08-16 15:36:40,5,BRImo,positive,0.9972357153892517
Rusli Li,lumayan,2025-08-16 15:31:45,4,BRImo,positive,0.9958784580230713
Heru Christyan,Mantap,2025-08-16 15:28:54,5,BRImo,positive,0.9990730285644531
Hadi Xuands,"saya pengguna lama, paling lama menggunakan tabungan atm bri namun tidak bisa mengajukan pinjaman briguna atau ceria..",2025-08-16 15:23:23,1,BRImo,neutral,0.963996171951294
Rudi Kaka,"saya melakukan stor tunai tanpa kartu di ATM lokasi 986647 dari tgl 12 /08/2025 saya sudah menunggu dari hasil pengaduan tersebut sampai tanggal 16/08/2025 dan hasilnya di tolak, seperti itukah pelayanan BRI dan kemana uang saya???",2025-08-16 15:21:52,1,BRImo,negative,0.9903996586799622
Dewi Sumartiningsih,Aplikasi tidak bisa dipakai. Tutup sendiri dlm beberapa detik,2025-08-16 15:18:29,1,BRImo,negative,0.9558175206184387
Indo Masse,mantap,2025-08-16 15:18:16,5,BRImo,positive,0.9991832375526428
Lilik Ismiati,sangat membantu dan mempermudah dalam berbagai transaksi,2025-08-16 15:17:59,5,BRImo,positive,0.9977830052375793
Aan Juniawank,trbaikk,2025-08-16 15:16:11,5,BRImo,positive,0.996360719203949
Lut Saja,sangat memuaskan transfer BRImo,2025-08-16 15:07:34,5,BRImo,positive,0.9988420605659485
Ardi F Owen Sullivan,kak.mao tanya klo rek kita ke blokir bisa gk .minta tolong ke berbeda cabang,2025-08-16 15:06:36,5,BRImo,neutral,0.9930086135864258
ruben chayank,apakah bisa mendaftar jika posisi diluar negri?,2025-08-16 15:04:31,1,BRImo,neutral,0.9913397431373596
IM Hunter Lumajang,Punya kok tidak bisa di buka ya,2025-08-16 15:03:27,5,BRImo,negative,0.8177481889724731
Ahmad Jinusin,mudah di pakai,2025-08-16 14:50:48,5,BRImo,neutral,0.9663728475570679
Sandy Daud,Sangat membantu dalam sehari hari.,2025-08-16 14:48:33,5,BRImo,positive,0.9898170232772827
Kato Teshiki,"halo kak, Bagaiamana Cara menonaktifkan Sms, setiap ada notif selalu saldo yg terpotong mohon arahannya kak",2025-08-16 14:43:05,4,BRImo,neutral,0.9091682434082031
Dwi Nurhidayat24,Hbs saya update jaringan bagus tp susah login tiba-tiba apk keluar sendiri sebelum di update enak.,2025-08-16 14:40:54,3,BRImo,positive,0.7140584588050842
Sanim Sidayu,aplikasi yang sangat bagus simpel dan cepat,2025-08-16 14:40:31,5,BRImo,positive,0.9981999397277832
Bintan Monixca,luar biasa 👍,2025-08-16 14:38:01,5,BRImo,positive,0.9979968667030334
Game Games,mantap,2025-08-16 14:30:02,5,BRImo,positive,0.9991832375526428
Restu aditprqtama,Bagus,2025-08-16 14:18:37,5,BRImo,positive,0.9306374788284302
Diyan Samsara,ga bissa masuk keluar2 sendiri email gabisa pake titik (.),2025-08-16 13:58:06,1,BRImo,neutral,0.8896685242652893
Hendras Ajj,jos,2025-08-16 13:55:41,5,BRImo,negative,0.9160420894622803
eduarman daeli,sangat bagus,2025-08-16 13:51:03,5,BRImo,positive,0.9943695664405823
Aanthy Sunardi,sering tidak ada respon.. susah sekali masuk ke aplikasi.. slow respon,2025-08-16 13:49:02,2,BRImo,negative,0.9988710284233093
Dian Harwen,gampang dan cepat,2025-08-16 13:31:57,5,BRImo,positive,0.9960715770721436
Arif Apriyanto (Arief),mantap,2025-08-16 13:27:11,5,BRImo,positive,0.9991832375526428
Aries Lj,adanya brimo sangat membatu.walaupun ATM hilang.tpi bisa lancar bertransaksi,2025-08-16 13:25:35,5,BRImo,positive,0.9070823788642883
Karnadi Adja,trimakasih,2025-08-16 13:25:27,4,BRImo,positive,0.9990209341049194
Nany Nany,aplikasinya kok ilang diperangkat hp,2025-08-16 13:23:37,4,BRImo,negative,0.9937764406204224
Andihasann,baik,2025-08-16 13:23:32,5,BRImo,positive,0.9978936314582825
Andriansyah Usman,sangat memudahkan,2025-08-16 13:22:07,5,BRImo,positive,0.9983696341514587
ekel dasinapa,mantap,2025-08-16 13:21:29,5,BRImo,positive,0.9991832375526428
Siti Halimah,sangat berkelas,2025-08-16 13:19:51,5,BRImo,positive,0.9984601736068726
Heri Susanto,"Sering force close atau menutup sendiri. Sehingga sangat mempersulit untuk transaksi. Hingga hari ini belum juga diperbaiki. Rasanya ingin ku uninstall, karena tidak bisa digunakan sama sekali.",2025-08-16 13:19:42,1,BRImo,negative,0.9983115196228027
dika tamah,bagus,2025-08-16 13:11:02,5,BRImo,positive,0.9980973601341248
Yudi bar087,ok,2025-08-16 13:05:15,5,BRImo,negative,0.998392641544342
Wida Riawan,lebih di tingkatin lagi,2025-08-16 13:01:20,5,BRImo,negative,0.9981542229652405
Ahmad Dono15,🙏,2025-08-16 13:00:30,5,BRImo,positive,0.9992474317550659
Ismail Pnr,lebih memudahkan dalam sgala transaksi slma ada brimo,2025-08-16 12:59:43,5,BRImo,positive,0.9819834232330322
Faqih Rahimah,bagus,2025-08-16 12:58:27,5,BRImo,positive,0.9980973601341248
Mokow24,baikkk baikk baikk,2025-08-16 12:50:38,4,BRImo,positive,0.9869500994682312
Miftakhul Arifin,update terus tapi malah lemot,2025-08-16 12:50:34,1,BRImo,negative,0.9991580247879028
ipul baen,"kocak banyak bug, mau transfer aja dipersulit lucu",2025-08-16 12:49:51,1,BRImo,negative,0.9988521337509155
Deby Marpaung,terbaik,2025-08-16 12:48:08,5,BRImo,positive,0.9972357153892517
Carsudi Carsudi udi,sukses,2025-08-16 12:44:57,5,BRImo,positive,0.9993506073951721
Fahmi apta,sangat membantu,2025-08-16 12:43:47,5,BRImo,positive,0.9959172606468201
Nata 26,good,2025-08-16 12:29:38,5,BRImo,positive,0.9990602135658264
Bocah Ngeyel,"Force closed terus stlh update, udh lepas pasang berulang kali. Solusi dari Call BRI tdk menyelesaikan masalah.",2025-08-16 12:18:21,1,BRImo,negative,0.9973019361495972
Jaya Pardede,Mantap dan Cepat Proses nya👍,2025-08-16 12:12:46,5,BRImo,positive,0.9992251396179199
achmad muhlisin,transaksi lancar terkendali,2025-08-16 12:12:04,5,BRImo,positive,0.994804322719574
Ernatuti,transaksi jadi mudah dan cepat macih Brimo,2025-08-16 12:09:00,5,BRImo,positive,0.9862080812454224
Dedi,Ter baik,2025-08-16 12:04:16,4,BRImo,positive,0.996826708316803
Dena Mulyadi,"kok ga bisa transfer ya pdahal saldo cukup, mlahan lebih udh 2 hari coba ttep aja g bisa nanyain solusi ke costumer servis tidak ada solusi",2025-08-16 12:03:16,2,BRImo,negative,0.9982719421386719
Raisya Shafa eNcuzwono,knp udah hapus cache ....versi terbaru ko gagal masuk aplikasi...mohon solusinya,2025-08-16 12:00:46,3,BRImo,neutral,0.9983072280883789
Satria Edo,aplikasi bagus memudahkan semua urusan,2025-08-16 12:00:19,5,BRImo,positive,0.9989182949066162
Ahid Apriana66,okk,2025-08-16 11:51:07,5,BRImo,negative,0.9986894726753235
Modo Jr,mantap,2025-08-16 11:49:27,5,BRImo,positive,0.9991832375526428
Kepiin Htbt,sering bermasalah kalo mau tf ke pengguna bank lain kacau,2025-08-16 11:45:50,3,BRImo,negative,0.9981791973114014
M ibrohim Ibrohim04,mohon maaf kok apk brimo nya ngk bisa di buka,2025-08-16 11:45:29,1,BRImo,neutral,0.9964451193809509
Asmaul Rochmah,lumayan puas pelayanan brimo,2025-08-16 11:44:55,4,BRImo,positive,0.9988518953323364
FAIZ AZHARI,memudahkan,2025-08-16 11:41:57,5,BRImo,positive,0.999247670173645
Ratu Abang adinda Putri Kamilya Nugraha,hai para bos dan para produser brimo..tolong deh qris tap ny jngn pake pin itu bikin lama ketika naik bis mending kalo 1 orang ini bawa anak cucu 6 orang jd ribet dan lama.selain itu brimo ini sangat ok..membantu dlm segala urusan.kecepatan sangat mumpuni laporan keuangan sngt cepat dan akurat..hny itu bos keluhan saya ini..,2025-08-16 11:38:53,5,BRImo,positive,0.9872751235961914
Abdul wahid,mantap mantap mantap,2025-08-16 11:38:23,5,BRImo,positive,0.9994301199913025
sulthan toni toni,jozz,2025-08-16 11:30:47,5,BRImo,positive,0.9684053659439087
Yusran Alatas,sangat memudahkan,2025-08-16 11:28:48,5,BRImo,positive,0.9983696341514587
Ahmad Bilal,bagus,2025-08-16 11:28:26,5,BRImo,positive,0.9980973601341248
UKASYAH FRAME,Suka,2025-08-16 11:27:13,5,BRImo,positive,0.9988231062889099
Rayyan Izza,"gak bisa dipakai, perlu bolak balik ke bank buat aktifin",2025-08-16 11:24:02,1,BRImo,neutral,0.5930490493774414
Satria Pratama,Transaksi mudah cepat tanpa gangguan,2025-08-16 11:18:36,5,BRImo,positive,0.9981045722961426
Zaenal Danesh,aplikasi yang sangat membantu,2025-08-16 11:14:51,5,BRImo,positive,0.9938175082206726
Mas Halim,saya KECEWA. kenapa uang saya sering berkurang tanpa pemberitahuan yang jelas?Notifikasi pesan sudah saya matikan. Tpi tetap ada yg HILANG 6ribu - 10ribu. ghoib kemana duitnya?.. disini saya TIDAK ada riwayat transaksi pengeluaran. Tolong jika memang untuk biaya admin sertakan diriwayat! Biar jelas!,2025-08-16 11:13:22,1,BRImo,negative,0.9986457228660583
Teja Kamil,"Baru buka lagi Brimo hari ini, kenapa kok selalu ada keterangan BRImo terus berhenti. Udah di update dan uninstall tetap sama. Apakah HP Saya sudah tidak support dengan BRImo?. Mohon pencerahanny. Terima kasih. Clear cache dan clear data sudah Kak. Namun masih tetap masalahnya Kak.",2025-08-16 10:55:26,5,BRImo,negative,0.9882481694221497
SkyZoe Screen Printing,"woe link login tolong lah dikasih pilihan dikirim ke email/sms,, no hp ku udah mati gak bisa lah login brimo,,",2025-08-16 10:54:59,1,BRImo,neutral,0.9811311960220337
Riko Hamdani,bagus,2025-08-16 10:47:21,5,BRImo,positive,0.9980973601341248
Thanty Tampilang,transaksi trbaik hanya brimo,2025-08-16 10:45:58,5,BRImo,positive,0.9966468214988708
Suwaryo Waryo,semoga selalu diberikan kemudahan dan kelancaran serta kesuksesan selalu Aamiin,2025-08-16 10:44:47,5,BRImo,positive,0.9959543943405151
Istono Tono,lebih mudah dan praktis,2025-08-16 10:43:51,5,BRImo,positive,0.9973301887512207
Asriman Toro,sangat bagus dan simpel,2025-08-16 10:35:27,5,BRImo,positive,0.9986523985862732
Saleho Stres,sangan membntu sekali,2025-08-16 10:22:10,5,BRImo,positive,0.7187248468399048
Laode Hakim,brimo kau nggak bisa di buka (akses) itu penyebab nya apa yah? mohon bantuannya,2025-08-16 10:14:14,3,BRImo,negative,0.8166848421096802
Maz Anang,wahai admin BRimo kenapa akun saya tidak bisa tf ke mana pun tolong di benahi kembali.... ada masalah apa ... jaringan sudah oke uang nya pun cukup lantas kenapa kok gx bisa tf kemana pun kak admin BRimo,2025-08-16 10:12:02,1,BRImo,negative,0.9936162233352661
madam nulla,bagus sekali. sangat membantu untuk pembayaran cashless.,2025-08-16 10:10:25,5,BRImo,positive,0.9951521158218384
Anton Giri,saya transfer ke BRI keterangan nya sukses namun Saldo nya tidak masuk,2025-08-16 10:00:49,1,BRImo,neutral,0.9988400340080261
Siti Nuriklas,ok. semoga semakin membaik,2025-08-16 09:58:19,5,BRImo,positive,0.4754476845264435
Wahyu Darma,"sistem yang super ribet . yang tiba"" aplikasi ilang di buka dari playstore juga gak bisa . kalau bukan dari payroll males banget aku pake ini bank . setiap kali gajian selalu aku saranin buat langsung pindah ke bank BCA yang anti ribet",2025-08-16 09:51:18,1,BRImo,negative,0.9916330575942993
NUR ADI,mantak ok gasss,2025-08-16 09:48:14,5,BRImo,negative,0.998950719833374
Lopez,👍👍👍,2025-08-16 09:44:09,5,BRImo,positive,0.999038815498352
Run'z Pratama,data sudah benar semua tapi selalu muncul tulisan username salah,2025-08-16 09:43:05,1,BRImo,neutral,0.6179592609405518
UBAED ILLAH,knp brimo punya saya sekarang tidak bisa transaksi,2025-08-16 09:41:54,3,BRImo,negative,0.9675412774085999
Muhammad Azuar,gampang aj,2025-08-16 09:38:41,4,BRImo,positive,0.971122682094574
Ela Ela,sangat mudah,2025-08-16 09:36:06,5,BRImo,positive,0.9982979893684387
Arifin Zainal,oke,2025-08-16 09:33:27,5,BRImo,positive,0.7234290838241577
King Ahes,Ampuh karena mudah ndak ribet cara kerjanya bravo BRImo,2025-08-16 09:21:10,5,BRImo,positive,0.9649056792259216
Arsam Arha,"Aplikasi ini sangat bagus sangat membantu tidak perlu keluar rumah untuk semua pembayaran, semoga kedepannya makin sukses terus,,",2025-08-16 09:05:55,5,BRImo,positive,0.9960493445396423
Cokari Juniari,baik,2025-08-16 08:58:20,5,BRImo,positive,0.9978936314582825
Ferry Nanda,"kok gak bisa masuk sesi terakhir ya pembuatan user name dan sandi, tidak bisa pilih lanjutkan",2025-08-16 08:52:54,5,BRImo,negative,0.6688171029090881
13 - Defi Rahmadhiyanti,SAYA GA BISA TRANSFER,2025-08-16 08:49:36,1,BRImo,neutral,0.5405696034431458
Zakaria,good,2025-08-16 08:48:18,5,BRImo,positive,0.9990602135658264
papa tong,kecewa sama BRI masa saldo bisa tertahan begitu pokonya sangat kecewa dan gk bakalan ngisi saldo lagi di BRI mau pindah ke bank lain,2025-08-16 08:46:41,1,BRImo,negative,0.9994592070579529
Muhammad Abdul Muizz R,Enak buat keperluan,2025-08-16 08:37:33,5,BRImo,negative,0.8571560382843018
agus tina,no rekening Bri diaplikasi ditahan dengan alsan kewajiban bayar tagihan padahal dimutasi sudah dibpotong angsuran..telpon contak center GK ada solusi nya..gak jelas aplikasi brimo ....,2025-08-16 08:33:12,1,BRImo,negative,0.9873964190483093
Alpin Tumbali,mantap sangat membantu,2025-08-16 08:33:09,4,BRImo,positive,0.9990604519844055
Ahmad Tohir,lebih mudah,2025-08-16 08:23:30,5,BRImo,positive,0.9919885396957397
Doni Supiandi,mempermudah transaksi kita,2025-08-16 08:23:00,5,BRImo,positive,0.9981036186218262
Alfin,memuaskan,2025-08-16 08:20:55,5,BRImo,positive,0.9991828799247742
Fadhil Akbar,bagus,2025-08-16 08:15:35,5,BRImo,positive,0.9980973601341248
NiRanda Dwi,nice,2025-08-16 08:12:07,5,BRImo,positive,0.9934777021408081
Hadi Eros,Sering gangguan dan saat dibuka tertutup sendiri,2025-08-16 08:05:13,3,BRImo,negative,0.9819759130477905
Ardha Pradhana,Mayan lah..,2025-08-16 07:57:03,5,BRImo,positive,0.9025787115097046
Alexander Sipasulta,"pelayanan BRI cukup memuaskan, karyawannya ramah2",2025-08-16 07:55:54,5,BRImo,positive,0.9971043467521667
Jaya I nyoman,mudah di gunakan,2025-08-16 07:55:05,5,BRImo,positive,0.6413867473602295
Nashir uddin,bri mantap,2025-08-16 07:46:53,5,BRImo,positive,0.9985430240631104
Sutiyono Jambi,sanggar membantu,2025-08-16 07:46:37,5,BRImo,positive,0.9748703241348267
Raja Nur Maliki (Dewa BAIHU),tingkatkan keamanan privasi nasabah dri siapapun,2025-08-16 07:46:07,5,BRImo,neutral,0.9900168776512146
Ibnu Agus,"aneh asli dah makin kesini brimo sya kok lemot banget yah, ada yg bisa jelasin kendala nya apa???",2025-08-16 07:40:50,4,BRImo,negative,0.9970389604568481
ghitasya Syaharani,"aplikasi payah, dari tadi daftar gk bisa² terus terusan balik ke menu awal terus... payah",2025-08-16 07:32:16,2,BRImo,negative,0.9988646507263184
Surtini,menyenangkan trsaksi lebih mudah,2025-08-16 07:26:41,5,BRImo,positive,0.9977424144744873
Rulli,bagus dan mudah,2025-08-16 07:26:29,5,BRImo,positive,0.997212827205658
Elpizza,oke.manfaat,2025-08-16 07:26:01,5,BRImo,positive,0.5694774389266968
Agi p,admin kenapa brimo tidak bisa melakukan transaksi apapun,2025-08-16 07:23:13,3,BRImo,negative,0.9286443591117859
Sigit Satya,oke,2025-08-16 07:20:50,5,BRImo,positive,0.7234290838241577
Anak Jb mah bebas,mudah praktis dan aman,2025-08-16 07:20:37,5,BRImo,positive,0.999112069606781
allung dah bener,mantap,2025-08-16 07:18:02,5,BRImo,positive,0.9991832375526428
suparman hi lawu,sukses,2025-08-16 07:15:41,5,BRImo,positive,0.9993506073951721
Jumardin Majid,good,2025-08-16 07:10:24,5,BRImo,positive,0.9990602135658264
Fathih Channel,"Bagus, mudah digunakan",2025-08-16 07:08:16,5,BRImo,positive,0.9938641786575317
Kiki,ko lemot ga ke buka buka,2025-08-16 07:08:10,1,BRImo,negative,0.9990847110748291
syafi udiens,terkadang aplikasi susah dibuka,2025-08-16 07:01:12,5,BRImo,negative,0.998478353023529
achmadmabrur,sangat enak di gunakan di waktu diperlukan waktu yg pendek,2025-08-16 06:59:20,5,BRImo,positive,0.9933813810348511
Mawarni Mawar,"Dikit-dikit ngelag, nomor penerima ga dikasih tau",2025-08-16 06:54:48,1,BRImo,negative,0.9982302784919739
Firman Rinaldi,bagus,2025-08-16 06:38:22,5,BRImo,positive,0.9980973601341248
Fery Nur Fadly,"cukup baik, ga baiknya biaya admin bulanan naik.",2025-08-16 06:17:41,4,BRImo,positive,0.741338849067688
Ahmad Johan,"saya sangat puas mengunakan aplikasi brimo, cepat akurat",2025-08-16 06:16:04,5,BRImo,positive,0.998396098613739
Astin Muku,sangat membantu,2025-08-16 06:14:18,5,BRImo,positive,0.9959172606468201
Zufri Afriyanto,"aplikasi sudah bagus, cuma kenapa tiba tiba ilang yah aplikasinya? aku cari di google play masih terinstal tapi di cari ga ketemu",2025-08-16 06:12:37,5,BRImo,negative,0.9778173565864563
BorNas Bontang,Bagus cepat dan lancar,2025-08-16 06:06:47,5,BRImo,positive,0.9986907839775085
Warsa 81,"lancar sekali,lebih mudah.",2025-08-16 05:59:07,5,BRImo,positive,0.921953022480011
Iwan Ruswandi,"Saat ini saya tidak bisa transaksi karena apk selalu close. Saya sudah coba beberpa cara sampai instal ulang tapi hasilnya sama. Tolong pada developer apa bisa diperbaiki. Terima kasih. ""saya pakai motorola g45""",2025-08-16 05:50:39,3,BRImo,negative,0.9535536766052246
Narcoes Koko,mantap,2025-08-16 05:49:46,5,BRImo,positive,0.9991832375526428
Rio perasetyo,"Simpel dan mudah untuk bertransaksi apapun sesuai kebutuhan,iklanya cukup relevan",2025-08-16 05:48:56,5,BRImo,positive,0.9845125675201416
Putu Sukmantara,bagus,2025-08-16 05:42:37,5,BRImo,positive,0.9980973601341248
pintu gerbang,jangan memberikan kemudahan dalam bertransaksi,2025-08-16 05:41:00,5,BRImo,neutral,0.6680319309234619
Santika Tika,sangat membantu transaksi harian,2025-08-16 05:39:58,5,BRImo,positive,0.9989153146743774
Ronasiah Ronasiah,makasih,2025-08-16 05:38:20,5,BRImo,positive,0.9983782768249512
